Địa chỉ,Diện tích,Mặt tiền,Đường tiếp cận,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số phòng tắm,Tình trạng pháp lý,Tình trạng nội thất,Giá,Thành phố,Dự án,Giá trên m²,Số tầng tối đa
"Dự án Golden City Tây Ninh, Đường Hồ Văn Lâm, Phường 2, Tây Ninh, Tây Ninh",120.0,6.6,12.8,Đông - Bắc,Bắc,1,2,3,Đã có giấy chứng nhận,Cơ bản nội thất,4.0,Tây Ninh,True,33.3,4
"Phường Tân Tạo, Bình Tân, Hồ Chí Minh",40.0,4.0,4.0,Tây,Tây,1,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,2.0,Hồ Chí Minh,False,48.8,3
"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai",160.0,8.0,14.3,Bắc,Nam,3,2,2,Hợp đồng mua bán,Cơ bản nội thất,6.3,Đồng Nai,True,39.4,4
"Phường Trương Định, Hai Bà Trưng, Hà Nội",33.5,3.8,4.2,Đông - Nam,Đông - Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.6,Hà Nội,False,137.3,3
"Đường Khương Đình, Phường Hạ Đình, Thanh Xuân, Hà Nội",54.0,4.4,3.5,Đông - Bắc,Nam,5,6,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.0,Hà Nội,False,111.1,3
"Đường Nguyễn Văn Trỗi, Phường Mỗ Lao, Hà Đông, Hà Nội",53.0,4.0,9.4,Đông - Nam,Tây - Bắc,5,4,4,Đã có giấy chứng nhận,Cơ bản nội thất,6.8,Hà Nội,False,128.3,4
"Đường 2/4, Phường Vĩnh Phước, Nha Trang, Khánh Hòa",72.9,11.0,6.0,Đông - Bắc,Nam,2,2,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.5,Khánh Hòa,False,48.0,3
"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",43.0,4.3,12.0,Đông - Bắc,Bắc,2,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,8.3,Hồ Chí Minh,False,193.0,4
"Dự án Việt Phát South City, Đường Dương Đình Nghệ, Phường Vĩnh Niệm, Lê Chân, Hải Phòng",108.0,10.3,22.1,Đông - Nam,Đông - Nam,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.0,Hải Phòng,True,83.3,5
"Đường Tây Sơn, Phường Khương Thượng, Đống Đa, Hà Nội",47.0,5.0,5.7,Tây - Nam,Nam,5,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Hà Nội,False,138.3,3
"Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội",40.0,6.0,6.9,Nam,Đông - Nam,5,4,3,Đã có giấy chứng nhận,Cơ bản nội thất,8.8,Hà Nội,False,220.8,3
"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",61.0,4.5,6.0,Đông - Nam,Đông - Nam,5,6,6,Đã có giấy chứng nhận,Đầy đủ nội thất,8.9,Hà Nội,False,145.6,3
"Đường Lý Nhân Tông, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",93.0,5.0,75.0,Đông - Bắc,Đông - Bắc,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.4,Đà Nẵng,False,79.6,5
"Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",39.0,12.3,3.0,Tây - Bắc,Tây - Bắc,7,3,5,Đã có giấy chứng nhận,Cơ bản nội thất,9.7,Hà Nội,False,248.7,3
"Phường Đội Cấn, Ba Đình, Hà Nội",40.0,4.0,3.3,Tây - Nam,Nam,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.8,Hà Nội,False,170.0,3
"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",30.0,4.2,2.8,Đông - Nam,Tây - Nam,5,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.2,Hà Nội,False,205.0,3
"Đường Nguyễn Tư Giản, Phường 12, Gò Vấp, Hồ Chí Minh",58.0,5.2,6.0,Tây - Bắc,Tây - Bắc,4,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,6.8,Hồ Chí Minh,False,117.2,3
"Phố Gia Quất, Phường Thượng Thanh, Long Biên, Hà Nội",57.0,4.0,3.5,Đông - Bắc,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.2,Hà Nội,False,126.3,3
"Đường Trinh Lương, Phường Phú Lương, Hà Đông, Hà Nội",40.0,4.5,3.0,Đông - Bắc,Đông - Bắc,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,3.6,Hà Nội,False,90.0,3
"Dự án Mỹ Gia, Phố Phùng Hưng, Xã Vĩnh Thái, Nha Trang, Khánh Hòa",100.0,5.0,16.0,Đông - Nam,Đông - Nam,3,4,4,Đã có giấy chứng nhận,Cơ bản nội thất,6.0,Khánh Hòa,True,60.0,4
"Đường Nguyễn Chích, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",100.0,5.0,11.6,Nam,Nam,2,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.3,Khánh Hòa,False,43.0,4
"Phố Trần Quý Kiên, Phường Dịch Vọng, Cầu Giấy, Hà Nội",40.0,4.2,5.6,Đông - Nam,Nam,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.1,Hà Nội,False,152.5,3
"Đường Nguyễn Phúc Chu, Phường 15, Tân Bình, Hồ Chí Minh",30.0,5.0,5.0,Tây - Nam,Tây - Nam,3,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.6,Hồ Chí Minh,False,155.0,3
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Biên Hòa, Đồng Nai",120.0,6.0,6.0,Đông,Đông - Nam,2,2,2,Đã có giấy chứng nhận,Cơ bản nội thất,4.8,Đồng Nai,False,40.0,3
"Rio Vista, 72, Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",75.0,5.0,11.4,Nam,Tây - Bắc,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.1,Hồ Chí Minh,False,121.3,4
"Xã Hữu Hòa, Thanh Trì, Hà Nội",32.0,12.1,3.2,Đông - Nam,Tây - Bắc,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.0,Hà Nội,False,187.5,3
"Đường Lê Đức Thọ, Phường 13, Gò Vấp, Hồ Chí Minh",54.0,4.5,5.0,Tây - Bắc,Tây - Bắc,5,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Hồ Chí Minh,False,120.4,3
"Xã Duyên Hà, Thanh Trì, Hà Nội",34.0,5.2,4.3,Tây - Nam,Tây - Nam,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.6,Hà Nội,False,223.5,3
"Dự án Uni-town, Đường Đại Lộ Bình Dương, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",95.0,10.3,19.7,Đông - Nam,Đông - Bắc,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.5,Bình Dương,True,57.9,4
"Đường Nguyễn Văn Nghi, Phường 7, Gò Vấp, Hồ Chí Minh",108.0,4.1,24.3,Đông - Nam,Đông - Nam,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.8,Hồ Chí Minh,False,63.0,5
"Phường Dương Nội, Hà Đông, Hà Nội",38.0,3.5,3.2,Tây - Nam,Tây - Nam,3,5,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.2,Hà Nội,False,110.5,3
"Đường ĐT 725, Xã Gia Lâm, Lâm Hà, Lâm Đồng",500.0,13.5,5.0,Đông - Nam,Tây - Bắc,1,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.4,Lâm Đồng,False,6.9,3
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",39.0,55.0,4.0,Tây - Nam,Tây - Nam,4,6,6,Đã có giấy chứng nhận,Đầy đủ nội thất,7.2,Hồ Chí Minh,False,185.9,3
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",32.0,3.8,5.0,Tây - Nam,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.7,Hà Nội,False,178.1,3
"Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",87.0,3.7,8.5,Đông - Nam,Tây - Bắc,3,2,1,Đã có giấy chứng nhận,Cơ bản nội thất,9.9,Hồ Chí Minh,False,113.8,4
"Đường Dương Đình Nghệ, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",120.0,6.0,6.0,Đông,Đông,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.9,Đà Nẵng,False,82.5,3
"Đường Phạm Hùng, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",153.0,9.0,6.0,Tây - Nam,Tây - Bắc,1,1,1,Đã có giấy chứng nhận,Cơ bản nội thất,9.0,Hồ Chí Minh,False,58.8,3
"Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",64.0,4.0,7.5,Đông - Nam,Đông - Nam,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.5,Hồ Chí Minh,False,117.2,4
"Đường Điện Biên Phủ, Phường 11, Quận 10, Hồ Chí Minh",36.8,4.6,4.2,Đông - Nam,Đông - Nam,4,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.5,Hồ Chí Minh,False,203.8,3
"Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",22.0,4.1,5.4,Đông,Đông,2,2,1,Đã có giấy chứng nhận,Đầy đủ nội thất,1.6,Hà Nội,False,75.0,3
"Đường Trường Chinh, Phường 15, Tân Bình, Hồ Chí Minh",44.0,4.0,4.0,Nam,Đông - Bắc,5,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.2,Hồ Chí Minh,False,209.1,3
"Đường Cao Bá Nhạ, Phường Mân Thái, Sơn Trà, Đà Nẵng",110.0,5.1,5.5,Tây - Bắc,Đông - Bắc,3,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.9,Đà Nẵng,False,53.6,3
"Phố Lương Định Của, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",100.0,5.0,10.5,Tây - Nam,Tây,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Đà Nẵng,False,65.0,4
"Đường Lê Thị Trung, Phường An Phú, Thuận An, Bình Dương",98.8,6.4,6.6,Đông - Bắc,Đông - Bắc,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,6.4,Bình Dương,False,64.8,3
"Đường Nguyễn Du, Phường Bình Hòa, Thuận An, Bình Dương",101.3,22.0,22.0,Bắc,Bắc,1,5,5,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Bình Dương,False,64.2,5
"154, Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",62.3,7.6,8.7,Tây,Tây,5,9,9,Đã có giấy chứng nhận,Đầy đủ nội thất,7.7,Hồ Chí Minh,False,123.6,4
"Ngõ An Sơn, Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",65.0,4.3,5.5,Tây - Nam,Nam,1,2,1,Đã có giấy chứng nhận,Đầy đủ nội thất,5.0,Hà Nội,False,76.9,3
"Dự án Sun Casa Central, Xã Vĩnh Tân, Tân Uyên, Bình Dương",250.0,10.0,16.0,Tây - Bắc,Tây - Bắc,2,3,3,Hợp đồng mua bán,Đầy đủ nội thất,6.1,Bình Dương,True,24.4,4
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",40.0,4.5,5.0,Đông - Nam,Đông - Nam,5,8,8,Đã có giấy chứng nhận,Đầy đủ nội thất,8.5,Hà Nội,False,212.5,3
"Dự án Khu đô thị VCN Phước Hải, Thành phố Nha Trang, Khánh Hòa",108.8,5.4,13.0,Tây - Bắc,Đông - Nam,4,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,8.9,Khánh Hòa,True,81.8,4
"Xã Vĩnh Hòa, Phú Giáo, Bình Dương",338.9,5.0,6.8,Tây - Bắc,Nam,2,1,1,Đã có giấy chứng nhận,Cơ bản nội thất,2.3,Bình Dương,False,6.8,3
"Dự án Ecolakes Mỹ Phước, Đường NE2, Phường Thới Hòa, Bến Cát, Bình Dương",100.0,5.0,8.0,Đông - Nam,Đông - Nam,2,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,2.2,Bình Dương,True,22.0,4
"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",160.0,9.1,23.1,Đông - Nam,Đông - Nam,3,3,3,Hợp đồng mua bán,Cơ bản nội thất,7.0,Hồ Chí Minh,True,43.8,5
"Đường Phú Vinh, Xã An Khánh, Hoài Đức, Hà Nội",30.0,3.8,2.9,Tây - Nam,Tây - Nam,5,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.2,Hà Nội,False,140.0,3
"Đường Thạnh Lộc 44, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",52.0,4.0,9.4,Tây - Nam,Đông - Bắc,4,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,5.0,Hồ Chí Minh,False,96.2,4
"Dự án Central Riverside Thanh Hóa, Thành phố Thanh Hóa, Thanh Hóa",80.0,6.0,21.0,Đông - Bắc,Đông - Bắc,5,5,5,Đã có giấy chứng nhận,Cơ bản nội thất,4.7,Thanh Hóa,True,58.8,5
"Đường Số 6, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",14.5,3.3,3.0,Đông,Đông,2,1,1,Đã có giấy chứng nhận,Đầy đủ nội thất,1.8,Hồ Chí Minh,False,127.6,3
"Dự án Central Riverside Thanh Hóa, Phường Đông Hải, Thanh Hóa, Thanh Hóa.",80.0,5.2,21.0,Đông - Bắc,Đông - Bắc,5,5,5,Đã có giấy chứng nhận,Cơ bản nội thất,4.7,Thanh Hóa,True,58.8,5
"Đường Hải Hồ, Phường Thanh Bình, Hải Châu, Đà Nẵng",102.0,7.4,5.3,Tây - Nam,Tây - Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,8.5,Đà Nẵng,False,83.3,3
"Đường Lê Đức Thọ, Phường 7, Gò Vấp, Hồ Chí Minh.",75.0,5.0,7.0,Đông - Nam,Đông - Nam,2,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,8.8,Hồ Chí Minh,False,116.7,4
"Đường Bà Điểm 4, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",60.0,4.0,12.0,Đông - Nam,Đông - Bắc,3,2,1,Đã có giấy chứng nhận,Cơ bản nội thất,3.9,Hồ Chí Minh,False,65.0,4
"Đường Thạnh Lộc 26, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",50.0,9.6,5.1,Bắc,Đông - Bắc,4,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,6.3,Hồ Chí Minh,False,126.0,3
"Ngõ 124, Đường Hòe Thị, Phường Phương Canh, Nam Từ Liêm, Hà Nội",52.0,4.0,3.0,Đông - Nam,Đông - Nam,5,6,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.6,Hà Nội,False,88.1,3
"Dự án Song Minh Residence, Đường Thới An 21, Phường Thới An, Quận 12, Hồ Chí Minh",60.0,5.1,12.0,Đông - Bắc,Đông - Nam,4,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,5.6,Hồ Chí Minh,True,93.3,4
"Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",84.0,5.0,7.0,Đông - Nam,Tây - Nam,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.8,Hồ Chí Minh,False,104.8,4
"Đường Lê Quang Đạo, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",50.0,6.0,6.0,Tây,Tây - Bắc,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.0,Hà Nội,False,160.0,3
"Đường Số 4, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",50.0,5.0,4.0,Tây - Nam,Nam,3,1,2,Đã có giấy chứng nhận,Cơ bản nội thất,2.0,Hồ Chí Minh,False,39.0,3
"Đường Huỳnh Thúc Kháng, Phường Nam Dương, Hải Châu, Đà Nẵng",41.0,3.1,5.5,Đông,Đông,3,3,3,Đã có giấy chứng nhận,Cơ bản nội thất,6.7,Đà Nẵng,False,163.4,3
"Dự án Vĩnh Điềm Trung, Đường P1, Xã Vĩnh Hiệp, Nha Trang, Khánh Hòa",98.4,6.0,13.0,Tây - Bắc,Đông - Nam,4,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.5,Khánh Hòa,True,86.4,4
"Dự án Khu đô thị Xuân Hưng, Đường CSEDP, Phường Quảng Thắng, Thanh Hóa, Thanh Hóa.",60.0,5.0,7.5,Tây - Nam,Nam,4,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.2,Thanh Hóa,True,52.7,4
"Đường Huỳnh Thúc Kháng, Phường Nam Dương, Hải Châu, Đà Nẵng",47.2,3.0,5.5,Đông,Đông,3,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,6.8,Đà Nẵng,False,145.1,3
"Đường Phan Anh, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",62.4,4.8,9.0,Đông - Nam,Đông - Nam,3,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.9,Hồ Chí Minh,False,126.6,4
"Dự án Khu đô thị Xuân Hưng, Thanh Hóa, Thanh Hóa",90.0,5.0,34.0,Đông - Nam,Đông - Nam,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.7,Thanh Hóa,True,63.3,5
"Đường Cách Mạng Tháng Tám, Phường 15, Quận 10, Hồ Chí Minh",44.0,4.0,5.0,Nam,Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.0,Hồ Chí Minh,False,113.6,3
"Đường Xuân Thới Thượng 30, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",167.0,5.0,5.5,Nam,Đông - Nam,1,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.8,Hồ Chí Minh,False,22.8,3
"Đường 3/2, Phường Phước Hưng, Bà Rịa, Bà Rịa Vũng Tàu",156.0,6.9,14.3,Nam,Nam,3,6,5,Đã có giấy chứng nhận,Cơ bản nội thất,7.2,Bà Rịa Vũng Tàu,False,46.2,4
"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội",30.0,3.7,2.4,Tây - Nam,Nam,5,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.2,Hà Nội,False,206.7,3
"Ngõ 508, Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội",39.0,4.4,8.2,Đông - Nam,Đông - Nam,5,6,4,Đã có giấy chứng nhận,Cơ bản nội thất,7.5,Hà Nội,False,192.3,4
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",54.8,4.4,3.5,Bắc,Tây - Bắc,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.6,Hồ Chí Minh,False,65.7,3
"Đường Dương Công Khi, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh.",92.0,4.2,7.3,Đông - Nam,Đông - Nam,3,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.5,Hồ Chí Minh,False,48.9,4
"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",45.0,3.6,3.0,Nam,Đông - Nam,5,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,10.0,Hà Nội,False,222.2,3
"Đường Trần Cao Vân, Phường Xuân Hà,Quận Thanh Khê, Đà Nẵng",93.0,5.0,10.0,Nam,Nam,2,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.2,Đà Nẵng,False,98.9,4
"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",48.0,4.2,5.6,Đông - Nam,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.5,Hồ Chí Minh,False,177.1,3
"Đường Nguyễn Trãi, Phường Dĩ An, Dĩ An, Bình Dương",84.0,5.0,12.0,Tây,Bắc,2,3,3,Đã có giấy chứng nhận,Cơ bản nội thất,5.7,Bình Dương,False,67.9,4
"Đường Độc Lập, Phường Cự Khối, Long Biên, Hà Nội",62.0,4.2,4.0,Tây - Nam,Đông - Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.9,Hà Nội,False,79.0,3
"Đường Võ Trường Toản, Phường 2, Bình Thạnh, Hồ Chí Minh",40.0,3.0,3.3,Đông - Nam,Đông - Nam,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,4.5,Hồ Chí Minh,False,112.5,3
"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",30.4,5.0,3.0,Tây - Nam,Tây - Nam,3,4,5,Đã có giấy chứng nhận,Cơ bản nội thất,5.0,Hồ Chí Minh,False,164.5,3
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",60.0,4.0,7.8,Đông - Nam,Đông - Nam,4,4,4,Đã có giấy chứng nhận,Cơ bản nội thất,7.6,Hồ Chí Minh,False,126.7,4
"Đường Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",45.0,4.5,3.6,Tây,Tây,5,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.3,Hà Nội,False,140.0,3
"Đường Bồ Đề, Phường Bồ Đề, Long Biên, Hà Nội",68.0,3.8,3.0,Đông - Nam,Đông - Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.8,Hà Nội,False,114.7,3
"Đường Điện Biên Phủ, Phường 11, Quận 10, Hồ Chí Minh",37.0,4.3,4.2,Tây - Nam,Đông - Nam,4,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.5,Hồ Chí Minh,False,202.7,3
"Đường Nguyễn Đình Chiểu, Phường Đông Hòa, Dĩ An, Bình Dương",69.0,42.0,5.0,Tây - Bắc,Tây - Bắc,2,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.6,Bình Dương,False,52.2,3
"Đường Tựu Liệt, Xã Tam Hiệp, Thanh Trì, Hà Nội",85.0,5.0,8.0,Tây - Nam,Đông,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.6,Hà Nội,False,112.9,4
"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",55.0,4.6,9.0,Đông - Nam,Tây - Bắc,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.9,Hà Nội,False,161.8,4
"Dự án Hoa Tiên Paradise, Đường Hồng Lam, Xã Xuân Thành, Nghi Xuân, Hà Tĩnh",110.0,5.0,30.0,Đông,Đông,3,4,4,Đã có giấy chứng nhận,Cơ bản nội thất,4.3,Hà Tĩnh,True,39.1,5
"Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",35.0,3.8,4.1,Tây - Bắc,Bắc,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.9,Hồ Chí Minh,False,197.1,3
"59, Đường Trần Phú, Phường 4, Quận 5, Hồ Chí Minh",39.0,3.6,5.3,Đông - Bắc,Đông - Nam,3,5,5,Đã có giấy chứng nhận,Cơ bản nội thất,8.5,Hồ Chí Minh,False,217.7,3
"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",55.0,4.0,6.0,Đông - Nam,Đông - Nam,5,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.5,Hà Nội,False,100.0,3
"Đường 100A, Phường Tân Phú, Quận 9, Hồ Chí Minh",62.0,4.0,5.0,Tây - Nam,Tây - Nam,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,4.5,Hồ Chí Minh,False,72.6,3
"Đường Bùi Quốc Khái, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",45.0,4.0,4.0,Đông - Bắc,Nam,5,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.8,Hà Nội,False,151.1,3
"Đường Phạm Như Xương, Phường Hòa Khánh Nam,Quận Liên Chiểu, Đà Nẵng",120.0,5.0,7.5,Đông - Bắc,Đông - Bắc,1,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,3.9,Đà Nẵng,False,32.5,4
"Dự án Happy Land Đông Anh, Thị trấn Đông Anh, Đông Anh, Hà Nội",80.0,5.3,15.4,Tây - Bắc,Nam,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.0,Hà Nội,True,87.5,4
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh.",60.0,3.9,7.0,Đông,Đông,2,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.7,Hồ Chí Minh,False,128.3,4
"Đường Bàu Năng 8, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",85.0,5.0,5.5,Đông - Bắc,Đông - Bắc,3,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.4,Đà Nẵng,False,75.9,3
"Đường Bàu Năng 5, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",85.0,5.0,5.5,Tây - Bắc,Tây - Bắc,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.8,Đà Nẵng,False,67.6,3
"Đường Tây Sơn, Phường Tân Quý, Tân Phú, Hồ Chí Minh",90.0,4.9,6.1,Đông - Bắc,Bắc,2,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,6.4,Hồ Chí Minh,False,71.7,3
"Đường 96, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",100.0,8.0,24.3,Đông - Nam,Tây - Nam,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.6,Hồ Chí Minh,False,76.0,5
"Đường Mạc Đĩnh Chi, Phường Phước Tiến, Nha Trang, Khánh Hòa",63.4,4.4,6.2,Tây - Nam,Tây - Nam,4,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.0,Khánh Hòa,False,142.0,3
